foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
7.004e-05,9.577e-04,8.393e-05,1.198e-04,9.239e-05,2.015e-05,6.989e-06,5.695e-05
7.898e-05,9.141e-04,4.995e-05,1.186e-04,1.032e-04,3.576e-07,2.161e-06,4.801e-05
1.115e-04,8.833e-04,1.115e-05,1.561e-04,1.036e-04,1.734e-05,3.119e-05,1.115e-05
1.127e-04,8.738e-04,3.319e-05,1.311e-04,8.261e-05,1.526e-05,3.459e-05,2.831e-06
1.084e-04,8.748e-04,8.188e-05,1.090e-04,6.628e-05,4.369e-05,3.871e-05,7.361e-06
9.429e-05,8.798e-04,1.350e-04,8.964e-05,5.460e-05,6.753e-05,4.421e-05,2.095e-05
9.584e-05,8.793e-04,1.926e-04,7.190e-05,5.853e-05,8.613e-05,5.062e-05,1.878e-05
9.131e-05,9.036e-04,2.552e-04,6.755e-05,1.023e-04,7.522e-05,1.937e-06,6.109e-06
1.186e-04,9.131e-04,3.244e-04,4.272e-05,8.702e-05,8.202e-05,4.479e-05,2.339e-05
1.094e-04,9.942e-04,3.995e-04,6.936e-05,6.640e-05,8.029e-05,4.472e-05,2.989e-05
1.357e-04,1.025e-03,4.837e-04,8.631e-05,9.429e-05,2.724e-05,2.541e-05,1.276e-05
1.612e-04,1.026e-03,5.832e-04,9.652e-05,1.357e-04,3.052e-05,6.691e-06,4.131e-05
1.873e-04,1.115e-03,7.007e-04,1.887e-05,2.455e-04,8.148e-05,3.830e-06,2.834e-05
2.046e-04,1.013e-03,8.391e-04,1.265e-04,4.416e-04,1.568e-04,3.339e-05,6.011e-05
2.109e-04,1.042e-03,9.372e-04,1.453e-04,3.909e-04,1.414e-04,3.482e-05,4.297e-05
2.152e-04,1.085e-03,9.522e-04,1.615e-04,3.333e-04,1.376e-04,2.463e-05,3.999e-05
1.949e-04,1.103e-03,9.217e-04,1.767e-04,2.800e-04,1.229e-04,2.322e-05,3.216e-05
1.758e-04,1.091e-03,8.660e-04,2.094e-04,3.058e-04,1.348e-04,1.508e-05,1.940e-05
1.608e-04,1.003e-03,8.856e-04,2.112e-04,3.011e-04,1.425e-04,1.431e-05,1.210e-05
1.507e-04,9.584e-04,9.037e-04,2.112e-04,2.511e-04,1.284e-04,1.575e-05,1.043e-06
1.286e-04,9.201e-04,9.070e-04,2.387e-04,2.348e-04,1.386e-04,2.682e-06,2.480e-05
1.010e-04,8.991e-04,9.178e-04,2.920e-04,2.992e-04,1.772e-04,1.934e-05,1.136e-04
9.739e-05,9.172e-04,9.806e-04,2.488e-04,3.428e-04,1.770e-04,2.024e-05,1.036e-04
9.727e-05,8.984e-04,1.076e-03,2.334e-04,3.310e-04,1.644e-04,1.760e-05,9.730e-05
9.829e-05,8.829e-04,1.163e-03,2.187e-04,3.188e-04,1.525e-04,1.532e-05,9.140e-05
1.003e-04,8.695e-04,1.242e-03,2.050e-04,3.062e-04,1.407e-04,1.279e-05,8.580e-05
1.028e-04,8.585e-04,1.314e-03,1.919e-04,2.933e-04,1.296e-04,1.046e-05,8.044e-05
1.066e-04,8.502e-04,1.379e-03,1.798e-04,2.803e-04,1.187e-04,8.777e-06,7.504e-05
1.104e-04,8.423e-04,1.439e-03,1.680e-04,2.675e-04,1.081e-04,6.467e-06,7.010e-05
1.152e-04,8.378e-04,1.494e-03,1.569e-04,2.544e-04,9.769e-05,4.515e-06,6.551e-05
1.239e-04,8.357e-04,1.544e-03,1.486e-04,2.486e-04,9.340e-05,5.007e-06,5.770e-05
