foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.446e-04,2.288e-03,5.168e-05,9.298e-06,1.508e-05,7.423e-07,1.592e-05
3.664e-04,2.305e-03,5.376e-05,7.212e-06,2.259e-05,2.649e-06,1.704e-05
3.842e-04,2.330e-03,5.949e-05,1.192e-06,2.867e-05,4.578e-06,1.222e-05
3.970e-04,2.371e-03,8.881e-05,1.383e-05,1.198e-05,2.859e-05,3.539e-06
3.711e-04,2.391e-03,1.387e-04,1.043e-05,5.263e-05,3.379e-05,2.934e-05
3.226e-04,2.365e-03,1.228e-04,7.987e-06,2.748e-05,3.167e-05,2.180e-05
2.934e-04,2.355e-03,8.881e-05,1.717e-05,1.252e-06,6.823e-06,1.411e-05
3.148e-04,2.370e-03,8.142e-05,2.003e-05,6.557e-06,3.935e-06,3.256e-06
3.202e-04,2.367e-03,7.069e-05,2.450e-05,1.246e-05,2.493e-05,1.476e-05
3.374e-04,2.332e-03,9.346e-05,3.016e-05,1.311e-05,1.580e-05,5.119e-06
3.490e-04,2.309e-03,1.004e-04,3.022e-05,1.854e-05,1.128e-05,2.805e-06
3.580e-04,2.294e-03,1.009e-04,2.789e-05,2.509e-05,9.010e-06,3.554e-06
3.361e-04,2.287e-03,7.689e-05,8.881e-06,1.514e-05,8.976e-06,7.674e-07
3.214e-04,2.319e-03,7.492e-05,4.590e-06,3.684e-05,1.839e-05,2.696e-05
3.468e-04,2.342e-03,7.522e-05,3.994e-06,4.232e-05,2.038e-05,2.683e-05
3.663e-04,2.368e-03,7.957e-05,2.325e-06,4.381e-05,1.778e-05,2.461e-05
3.549e-04,2.397e-03,8.553e-05,1.115e-05,2.110e-05,2.302e-05,2.111e-05
3.574e-04,2.383e-03,7.850e-05,1.252e-05,2.706e-05,2.438e-05,2.712e-05
3.630e-04,2.367e-03,8.047e-05,1.180e-05,3.356e-05,2.176e-05,2.705e-05
3.409e-04,2.356e-03,1.016e-04,2.432e-05,3.409e-05,3.205e-05,4.711e-05
3.150e-04,2.352e-03,1.088e-04,4.417e-05,1.615e-05,8.712e-06,3.332e-05
3.314e-04,2.369e-03,9.656e-05,4.828e-05,6.199e-06,2.204e-05,5.130e-06
3.567e-04,2.405e-03,1.121e-04,4.727e-05,6.139e-06,1.463e-05,6.109e-07
3.730e-04,2.427e-03,1.131e-04,4.470e-05,1.091e-05,1.601e-05,1.147e-06
3.613e-04,2.453e-03,1.225e-04,3.278e-05,1.502e-05,1.797e-06,2.540e-05
3.370e-04,2.492e-03,1.187e-04,1.770e-05,2.980e-06,1.021e-05,4.311e-05
3.222e-04,2.511e-03,1.066e-04,1.109e-05,8.345e-07,2.219e-06,1.024e-05
3.107e-04,2.506e-03,1.188e-04,1.246e-05,1.669e-06,6.390e-06,1.186e-05
3.315e-04,2.528e-03,1.197e-04,1.186e-05,5.484e-06,9.323e-06,1.127e-05
3.576e-04,2.559e-03,1.184e-04,1.091e-05,1.031e-05,1.127e-05,1.011e-05
3.707e-04,2.592e-03,1.010e-04,1.967e-06,2.098e-05,9.777e-06,1.578e-05
3.794e-04,2.623e-03,1.215e-04,1.067e-05,2.199e-05,4.554e-07,5.148e-06
3.850e-04,2.620e-03,1.239e-04,8.702e-06,1.609e-05,8.168e-07,4.951e-06
3.899e-04,2.623e-03,1.270e-04,5.424e-06,9.775e-06,3.743e-06,5.633e-06
3.972e-04,2.632e-03,1.277e-04,3.457e-06,3.219e-06,1.977e-06,5.931e-06
4.036e-04,2.646e-03,1.283e-04,1.609e-06,3.159e-06,9.313e-09,6.668e-06
3.818e-04,2.667e-03,1.387e-04,3.874e-06,3.833e-05,3.430e-06,2.366e-06
3.780e-04,2.728e-03,1.258e-04,1.484e-05,2.295e-05,2.811e-05,1.549e-05
3.836e-04,2.760e-03,1.293e-04,1.073e-06,1.055e-05,2.482e-05,1.190e-05
3.803e-04,2.771e-03,1.304e-04,7.212e-06,4.172e-07,2.120e-05,6.277e-06
2.773e-04,2.766e-03,1.230e-04,9.894e-06,9.358e-06,5.405e-06,2.531e-05
2.778e-04,2.759e-03,1.211e-04,2.015e-05,1.818e-05,3.558e-06,1.704e-05
3.123e-04,2.780e-03,1.177e-04,1.955e-05,1.132e-05,1.406e-06,1.737e-05
3.418e-04,2.802e-03,1.155e-04,1.913e-05,5.007e-06,8.401e-07,1.798e-05
3.682e-04,2.826e-03,1.126e-04,1.723e-05,2.265e-06,1.128e-06,1.352e-05
3.909e-04,2.846e-03,1.066e-04,1.144e-05,1.055e-05,1.445e-05,3.830e-06
3.947e-04,2.838e-03,1.078e-04,9.775e-06,2.861e-06,1.277e-05,2.980e-06
3.582e-04,2.833e-03,1.185e-04,1.431e-05,1.132e-06,1.824e-05,4.802e-06
3.631e-04,2.801e-03,1.177e-04,1.287e-05,7.153e-06,1.609e-05,5.089e-06
3.705e-04,2.773e-03,1.132e-04,9.179e-06,6.855e-06,2.557e-05,3.947e-05
3.879e-04,2.788e-03,1.110e-04,7.868e-06,8.225e-06,2.738e-05,5.176e-05
4.067e-04,2.820e-03,1.114e-04,7.868e-06,2.205e-06,2.491e-05,5.122e-05
4.188e-04,2.855e-03,1.448e-04,2.873e-05,3.576e-06,2.348e-05,3.552e-05
4.028e-04,2.881e-03,1.462e-04,2.384e-05,9.596e-06,3.656e-05,5.171e-06
4.047e-04,2.886e-03,1.267e-04,1.991e-05,6.974e-06,1.656e-05,5.282e-06
4.035e-04,2.896e-03,1.060e-04,3.934e-06,1.729e-06,1.109e-05,1.474e-05
4.114e-04,2.902e-03,1.071e-04,3.695e-06,4.411e-06,8.923e-06,1.354e-05
4.114e-04,2.912e-03,1.044e-04,3.576e-07,6.318e-06,3.607e-06,9.090e-06
3.905e-04,2.920e-03,9.161e-05,1.025e-05,9.537e-07,3.962e-05,2.947e-06
3.916e-04,2.914e-03,9.519e-05,9.298e-06,6.616e-06,4.333e-05,5.569e-06
3.718e-04,2.913e-03,1.056e-04,8.345e-07,2.092e-05,5.850e-05,1.720e-05
3.806e-04,2.928e-03,1.098e-04,7.391e-06,1.806e-05,5.537e-05,1.206e-05
3.835e-04,2.944e-03,1.163e-04,1.693e-05,1.138e-05,5.020e-05,4.075e-06
3.989e-04,2.959e-03,1.203e-04,1.609e-05,1.556e-05,4.786e-05,4.344e-06
4.115e-04,2.974e-03,1.265e-04,1.407e-05,1.943e-05,4.402e-05,4.660e-06
4.207e-04,2.988e-03,1.410e-04,1.228e-05,2.241e-05,4.021e-05,3.424e-06
4.289e-04,2.998e-03,1.989e-04,5.126e-06,2.229e-05,2.198e-05,3.096e-06
3.961e-04,2.993e-03,1.743e-04,1.788e-06,1.740e-05,1.560e-05,2.528e-05
3.874e-04,2.970e-03,1.624e-04,8.225e-06,6.735e-06,2.603e-05,2.323e-05
3.943e-04,2.989e-03,1.491e-04,8.941e-06,7.153e-07,1.649e-05,2.301e-05
3.767e-04,3.033e-03,1.498e-04,6.557e-06,9.596e-06,6.472e-06,1.572e-05
3.953e-04,3.076e-03,1.491e-04,3.338e-06,1.287e-05,6.205e-06,1.165e-05
3.844e-04,3.119e-03,1.469e-04,9.537e-06,5.841e-06,9.709e-06,7.227e-07
3.945e-04,3.124e-03,1.441e-04,9.179e-06,2.921e-06,7.280e-06,1.978e-06
4.032e-04,3.126e-03,1.429e-04,8.702e-06,1.848e-06,5.569e-06,2.008e-06
4.115e-04,3.132e-03,1.421e-04,8.106e-06,6.318e-06,3.668e-06,2.541e-06
3.736e-04,3.139e-03,1.354e-04,8.106e-06,2.277e-05,1.830e-05,9.127e-06
3.799e-04,3.130e-03,1.337e-04,8.464e-06,1.884e-05,1.740e-05,9.436e-06
3.889e-04,3.122e-03,1.326e-04,8.941e-06,1.335e-05,1.526e-05,8.579e-06
3.961e-04,3.115e-03,1.315e-04,9.179e-06,8.941e-06,1.409e-05,8.617e-06
4.035e-04,3.113e-03,1.310e-04,7.868e-06,1.341e-05,1.676e-05,1.052e-05
4.091e-04,3.114e-03,1.308e-04,8.702e-06,7.689e-06,1.493e-05,1.001e-05
4.154e-04,3.117e-03,1.314e-04,9.418e-06,2.444e-06,1.299e-05,9.608e-06
4.203e-04,3.125e-03,1.318e-04,1.001e-05,2.742e-06,1.128e-05,8.836e-06
4.245e-04,3.134e-03,1.328e-04,1.085e-05,7.570e-06,9.379e-06,8.587e-06
4.282e-04,3.145e-03,1.340e-04,1.121e-05,1.228e-05,7.951e-06,8.222e-06
4.306e-04,3.160e-03,1.355e-04,1.168e-05,1.770e-05,5.668e-06,8.944e-06
4.210e-04,3.175e-03,1.398e-04,7.272e-06,3.910e-05,2.286e-06,2.604e-05
3.891e-04,3.174e-03,1.824e-04,8.345e-06,3.332e-05,1.718e-05,1.735e-05
4.081e-04,3.216e-03,1.800e-04,7.749e-06,3.612e-05,1.521e-05,1.648e-05
4.190e-04,3.258e-03,1.821e-04,7.749e-06,4.047e-05,1.749e-05,2.068e-05
4.184e-04,3.292e-03,1.888e-04,8.821e-06,4.637e-05,2.519e-05,3.202e-05
4.233e-04,3.306e-03,1.873e-04,6.557e-06,4.816e-05,2.378e-05,3.117e-05
4.277e-04,3.321e-03,1.863e-04,4.292e-06,4.953e-05,2.154e-05,3.021e-05
4.317e-04,3.339e-03,1.855e-04,2.384e-06,5.049e-05,1.998e-05,2.911e-05
4.346e-04,3.360e-03,1.847e-04,1.192e-07,5.138e-05,1.774e-05,2.830e-05
4.362e-04,3.382e-03,1.839e-04,1.550e-06,5.156e-05,1.475e-05,2.763e-05
4.255e-04,3.407e-03,1.826e-04,5.364e-06,5.174e-05,2.513e-06,3.001e-05
4.220e-04,3.412e-03,1.851e-04,3.338e-06,5.776e-05,1.926e-06,3.236e-05
4.200e-04,3.423e-03,1.876e-04,2.265e-06,6.509e-05,9.108e-07,3.591e-05
4.083e-04,3.439e-03,1.859e-04,9.656e-06,6.396e-05,8.117e-06,3.718e-05
3.769e-04,3.446e-03,1.861e-04,6.795e-06,2.158e-05,1.929e-06,1.492e-05
3.296e-04,3.448e-03,1.845e-04,1.764e-05,3.445e-05,8.870e-06,1.889e-06
3.486e-04,3.456e-03,1.796e-04,1.168e-05,4.143e-05,1.537e-05,2.768e-06
3.603e-04,3.455e-03,1.760e-04,8.941e-06,3.904e-05,1.748e-05,2.511e-06
