tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
39.61213,0.008055253,11484.035,3.7256606e-05,0.010623839,0.0007983144,0.02224785,1.0,0.9705085
39.835552,0.008015078,11484.457,3.6270067e-05,0.010426983,0.00077961426,0.021741994,1.0,0.9704881
40.059135,0.0079751,11484.868,3.530962e-05,0.010233571,0.00076133665,0.0212476,1.0,0.9704677
40.28284,0.007935323,11485.269,3.437464e-05,0.010043544,0.0007434725,0.020764457,1.0,0.9704475
40.506683,0.007895742,11485.658,3.3464443e-05,0.009856867,0.00072601426,0.020292299,1.0,0.9704274
40.73062,0.0078563625,11486.037,3.2578442e-05,0.009673486,0.00070895377,0.019830909,1.0,0.9704074
40.95467,0.007817179,11486.406,3.171591e-05,0.009493344,0.00069228135,0.019379998,1.0,0.9703876
41.17883,0.0077781887,11486.766,3.0876214e-05,0.00931637,0.00067598734,0.018939331,1.0,0.97036785
41.40309,0.007739395,11487.116,3.0058798e-05,0.009142549,0.00066006643,0.018508693,1.0,0.97034824
41.627438,0.0077007944,11487.457,2.9263063e-05,0.008971788,0.0006445074,0.018087856,1.0,0.97032875
41.85187,0.0076623876,11487.789,2.8488428e-05,0.008804044,0.0006293028,0.017676597,1.0,0.9703094
42.0764,0.007624169,11488.111,2.7734255e-05,0.008639279,0.0006144455,0.017274655,1.0,0.9702901
42.300995,0.0075861434,11488.426,2.7000118e-05,0.008477427,0.0005999271,0.016881866,1.0,0.97027093
42.525658,0.007548307,11488.732,2.6285408e-05,0.008318457,0.0005857411,0.01649801,1.0,0.9702519
42.750416,0.0075106574,11489.029,2.558961e-05,0.008162305,0.000571879,0.016122868,1.0,0.97023296
42.975212,0.007473195,11489.32,2.491225e-05,0.00800894,0.00055833487,0.015756248,1.0,0.9702141
43.20005,0.0074359234,11489.603,2.425288e-05,0.007858313,0.0005451017,0.015398,1.0,0.9701954
43.42492,0.0073988377,11489.877,2.361099e-05,0.0077103665,0.0005321718,0.0150478985,1.0,0.97017676
43.649857,0.007361935,11490.145,2.298608e-05,0.0075650685,0.00051953905,0.014705737,1.0,0.9701583
43.874813,0.007325217,11490.405,2.2377722e-05,0.0074223597,0.00050719606,0.014371368,1.0,0.97013986
44.09981,0.00728868,11490.659,2.178545e-05,0.007282196,0.00049513613,0.014044576,1.0,0.97012156
44.32481,0.0072523295,11490.906,2.1208916e-05,0.007144565,0.00048335554,0.013725246,1.0,0.9701034
44.549854,0.0072161565,11491.146,2.0647622e-05,0.0070093954,0.00047184556,0.013413158,1.0,0.9700853
44.77488,0.007180167,11491.381,2.010121e-05,0.006876644,0.00046060054,0.013108186,1.0,0.9700673
44.999928,0.007144357,11491.609,1.9569288e-05,0.006746287,0.0004496155,0.012810147,1.0,0.97004944
45.22497,0.0071087247,11491.831,1.9051435e-05,0.006618267,0.00043888358,0.012518886,1.0,0.9700316
45.450012,0.0070732697,11492.047,1.8547285e-05,0.00649256,0.00042840006,0.012234234,1.0,0.970014
45.675026,0.0070379945,11492.257,1.8056522e-05,0.006369126,0.00041815965,0.011956079,1.0,0.9699964
45.90005,0.007002889,11492.462,1.7578683e-05,0.00624789,0.00040815398,0.011684202,1.0,0.96997887
46.12503,0.006967964,11492.661,1.7113565e-05,0.0061288713,0.00039838202,0.01141855,1.0,0.9699615
46.349995,0.0069332095,11492.855,1.6660706e-05,0.006011982,0.00038883503,0.011158909,1.0,0.9699442
46.574932,0.0068986304,11493.044,1.6219868e-05,0.005897224,0.00037951057,0.010905185,1.0,0.969927
46.799847,0.0068642213,11493.229,1.579067e-05,0.0057845297,0.00037040145,0.01065721,1.0,0.9699099
47.024685,0.006829986,11493.407,1.537286e-05,0.0056738965,0.0003615052,0.010414894,1.0,0.96989286
47.249493,0.0067959195,11493.582,1.4966101e-05,0.005565259,0.00035281497,0.010178078,1.0,0.969876
47.474224,0.006762027,11493.752,1.4570134e-05,0.0054586013,0.00034432742,0.00994666,1.0,0.9698592
47.698914,0.0067283,11493.916,1.4184634e-05,0.0053538824,0.00033603734,0.009720496,1.0,0.96984243
47.923557,0.006694741,11494.077,1.380932e-05,0.005251068,0.0003279403,0.009499465,1.0,0.9698258
48.148094,0.006661352,11494.234,1.34439715e-05,0.0051501417,0.0003200331,0.009283477,1.0,0.96980923
48.372566,0.006628127,11494.387,1.3088271e-05,0.0050510396,0.00031230933,0.009072383,1.0,0.9697928
48.596954,0.006595071,11494.535,1.2742022e-05,0.0049537686,0.00030476743,0.008866115,1.0,0.96977645
48.821278,0.006562175,11494.68,1.2404883e-05,0.0048582507,0.0002974001,0.008664503,1.0,0.9697601
49.045486,0.006529446,11494.82,1.20767045e-05,0.0047644945,0.0002902061,0.008467496,1.0,0.96974397
49.26962,0.00649688,11494.957,1.1757204e-05,0.004672466,0.00028318114,0.008274963,1.0,0.9697279
49.493626,0.006464478,11495.091,1.1446172e-05,0.0045821206,0.00027632064,0.008086817,1.0,0.96971184
49.717545,0.006432235,11495.221,1.1143346e-05,0.0044934256,0.00026962042,0.007902934,1.0,0.9696959
49.941364,0.0064001502,11495.347,1.0848524e-05,0.0044063595,0.00026307738,0.0077232243,1.0,0.9696801
50.165054,0.0063682282,11495.47,1.0561519e-05,0.0043208958,0.00025668813,0.007547608,1.0,0.96966434
50.38862,0.0063364664,11495.59,1.0282122e-05,0.004237019,0.00025044993,0.0073759956,1.0,0.96964866
50.61207,0.006304861,11495.706,1.0010098e-05,0.0041546714,0.00024435742,0.0072082723,1.0,0.96963304
50.835403,0.0062734135,11495.82,9.7452785e-06,0.0040738527,0.00023840895,0.007044362,1.0,0.96961755
51.058582,0.006242121,11495.931,9.487459e-06,0.003994526,0.00023260058,0.006884176,1.0,0.96960217
51.281616,0.006210988,11496.038,9.23648e-06,0.0039166706,0.00022692957,0.006727642,1.0,0.9695868
51.504498,0.0061800126,11496.143,8.992162e-06,0.0038402653,0.00022139303,0.006574683,1.0,0.96957153
