foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
4.661e-05,1.049e-05,0.000e+00,5.066e-06,9.775e-06,5.877e-05,9.287e-06,4.470e-08
5.758e-05,2.646e-05,0.000e+00,2.801e-05,3.958e-05,9.108e-05,2.080e-05,5.182e-06
2.217e-05,3.505e-05,0.000e+00,3.642e-05,7.868e-06,9.537e-06,4.847e-06,2.129e-05
2.468e-05,1.121e-05,0.000e+00,6.711e-05,1.645e-05,1.681e-05,2.170e-05,3.599e-05
5.805e-05,3.695e-05,0.000e+00,5.251e-05,1.740e-05,1.669e-05,2.119e-05,3.296e-05
3.934e-06,9.513e-05,9.313e-10,8.941e-06,6.199e-06,7.987e-06,6.299e-06,1.714e-06
3.135e-05,9.823e-05,9.313e-10,2.301e-05,1.121e-05,1.526e-05,2.652e-06,2.336e-05
9.298e-06,7.343e-05,0.000e+00,3.994e-05,2.074e-05,1.955e-05,1.272e-05,2.198e-05
3.660e-05,4.339e-05,1.863e-09,5.400e-05,1.836e-05,9.775e-06,3.371e-06,2.049e-05
5.579e-05,3.839e-05,0.000e+00,5.430e-05,3.481e-05,6.914e-06,4.996e-06,3.778e-05
7.367e-05,3.839e-05,0.000e+00,6.163e-05,5.722e-05,3.171e-05,6.516e-06,4.300e-05
9.322e-05,5.436e-05,1.863e-09,6.789e-05,7.939e-05,6.032e-05,6.638e-06,4.543e-05
2.110e-05,8.821e-05,1.863e-09,5.537e-05,7.915e-05,9.060e-06,1.232e-05,6.739e-05
8.094e-05,7.367e-05,1.863e-09,5.037e-05,3.982e-05,6.819e-05,1.502e-05,2.876e-05
4.828e-05,2.527e-05,0.000e+00,3.153e-05,7.153e-07,1.023e-04,1.087e-05,2.377e-05
2.694e-05,1.669e-06,0.000e+00,4.292e-05,2.003e-05,6.962e-05,1.077e-05,2.070e-05
