tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
55.63874,0.0046520093,11498.935,2.4835472e-06,0.0014568595,6.60675e-05,0.0021797426,1.0,0.9688248
55.819756,0.0046288064,11498.963,2.4178637e-06,0.0014270261,6.4391796e-05,0.0021301792,1.0,0.9688135
56.00044,0.004605723,11498.99,2.3539285e-06,0.0013977757,6.27574e-05,0.0020817495,1.0,0.9688022
56.18082,0.0045827534,11499.017,2.2916795e-06,0.0013690981,6.116327e-05,0.00203442,1.0,0.96879107
56.360897,0.004559894,11499.043,2.2310667e-06,0.0013409742,5.960804e-05,0.0019881572,1.0,0.9687799
56.540665,0.0045371484,11499.068,2.1720525e-06,0.0013133994,5.8091075e-05,0.0019429426,1.0,0.96876884
56.720078,0.0045145196,11499.093,2.1146118e-06,0.0012863707,5.661184e-05,0.0018987661,1.0,0.9687578
56.899136,0.0044920053,11499.117,2.0586942e-06,0.0012598735,5.5169217e-05,0.001855597,1.0,0.96874684
57.077923,0.0044695972,11499.141,2.00424e-06,0.001233888,5.3761796e-05,0.001813398,1.0,0.96873593
57.256363,0.0044473014,11499.163,1.9512281e-06,0.0012084149,5.238926e-05,0.0017721595,1.0,0.9687251
57.434425,0.004425122,11499.186,1.8996294e-06,0.0011834502,5.105107e-05,0.001731867,1.0,0.9687143
57.612156,0.0044030524,11499.207,1.8493953e-06,0.0011589737,4.9745875e-05,0.0016924916,1.0,0.96870357
57.78958,0.0043810885,11499.228,1.8004777e-06,0.0011349772,4.8472873e-05,0.0016540017,1.0,0.9686929
57.966682,0.0043592327,11499.248,1.7528505e-06,0.0011114512,4.7231322e-05,0.0016163843,1.0,0.9686822
58.14338,0.0043374905,11499.268,1.7064949e-06,0.0010883947,4.6020843e-05,0.001579632,1.0,0.9686717
58.319767,0.0043158545,11499.287,1.6613602e-06,0.0010657916,4.4840323e-05,0.0015437102,1.0,0.9686611
58.49579,0.0042943303,11499.307,1.6174259e-06,0.0010436409,4.3689408e-05,0.0015086113,1.0,0.9686507
58.671463,0.0042729103,11499.324,1.5746473e-06,0.0010219268,4.256701e-05,0.001474306,1.0,0.96864027
58.84677,0.004251599,11499.342,1.5330061e-06,0.0010006444,4.1472642e-05,0.0014407843,1.0,0.9686299
59.021767,0.0042303894,11499.359,1.4924559e-06,0.0009797799,4.0405317e-05,0.0014080175,1.0,0.9686196
59.196404,0.004209286,11499.377,1.4529801e-06,0.00095933,3.9364622e-05,0.0013759971,1.0,0.96860933
59.370644,0.0041882927,11499.393,1.4145567e-06,0.00093929336,3.8350227e-05,0.0013447112,1.0,0.96859914
59.544537,0.0041674026,11499.409,1.3771452e-06,0.00091965345,3.7361067e-05,0.0013141336,1.0,0.968589
59.718033,0.00414662,11499.425,1.3407309e-06,0.00090040773,3.639679e-05,0.0012842575,1.0,0.9685789
59.89121,0.004125937,11499.439,1.305271e-06,0.0008815425,3.545647e-05,0.001255054,1.0,0.9685688
