foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
2.438e-04,6.289e-04,3.088e-05,4.558e-05,1.738e-04,4.965e-05,8.143e-06,9.146e-05
2.186e-04,6.716e-04,2.837e-05,2.095e-05,1.866e-04,5.770e-05,4.952e-05,4.154e-05
1.916e-04,6.862e-04,2.521e-05,1.198e-05,1.884e-04,5.350e-05,1.802e-05,5.031e-05
1.674e-04,6.573e-04,2.378e-05,7.767e-06,1.677e-04,4.426e-05,1.743e-05,6.217e-05
1.736e-04,6.607e-04,2.140e-05,7.415e-06,1.656e-04,4.378e-05,1.606e-05,6.446e-05
1.807e-04,6.654e-04,2.050e-05,9.615e-06,1.672e-04,4.318e-05,1.489e-05,6.813e-05
1.837e-04,6.750e-04,2.098e-05,1.409e-05,1.727e-04,4.023e-05,1.465e-05,7.418e-05
1.804e-04,6.807e-04,2.259e-05,2.087e-05,1.833e-04,3.392e-05,1.618e-05,8.345e-05
1.767e-04,6.690e-04,2.557e-05,2.911e-05,2.007e-04,3.344e-05,7.108e-06,8.141e-05
1.767e-04,6.506e-04,2.903e-05,6.199e-05,1.959e-04,1.055e-05,2.831e-05,1.535e-05
1.773e-04,6.874e-04,3.254e-05,4.883e-05,1.813e-04,6.017e-05,1.840e-05,2.609e-05
1.888e-04,7.091e-04,3.564e-05,5.457e-05,1.900e-04,3.141e-05,6.013e-06,3.691e-05
1.963e-04,6.974e-04,4.017e-05,5.108e-05,1.846e-04,3.091e-05,5.059e-06,3.940e-05
2.026e-04,6.926e-04,4.578e-05,5.365e-05,1.767e-04,2.748e-05,1.063e-05,3.551e-05
2.095e-04,6.938e-04,5.227e-05,5.171e-05,1.637e-04,2.411e-05,1.512e-05,3.111e-05
2.118e-04,7.021e-04,5.966e-05,4.268e-05,1.550e-04,2.059e-05,7.667e-06,2.804e-05
2.101e-04,7.069e-04,6.741e-05,3.483e-05,1.583e-04,2.226e-05,3.427e-06,8.151e-06
2.100e-04,7.186e-04,7.382e-05,3.422e-05,1.595e-04,2.313e-05,9.947e-06,1.457e-05
1.993e-04,7.324e-04,8.097e-05,3.732e-05,1.719e-04,2.715e-05,2.339e-05,2.553e-05
1.850e-04,7.434e-04,8.821e-05,6.322e-05,1.885e-04,3.639e-05,2.297e-05,2.754e-05
2.740e-04,7.522e-04,9.602e-05,1.052e-04,8.297e-05,9.647e-05,6.343e-05,2.065e-05
2.607e-04,7.827e-04,9.030e-05,8.116e-05,9.328e-05,5.621e-05,3.614e-05,8.433e-05
2.608e-04,7.715e-04,8.231e-05,9.779e-05,1.051e-04,4.542e-05,2.461e-05,8.239e-05
2.555e-04,7.577e-04,7.507e-05,1.168e-04,9.686e-05,3.815e-05,1.328e-05,4.742e-05
2.382e-04,7.465e-04,6.768e-05,1.030e-04,8.458e-05,7.412e-05,2.233e-05,1.135e-05
2.697e-04,7.770e-04,5.999e-05,6.938e-05,9.376e-05,6.121e-05,4.992e-06,4.235e-05
2.732e-04,7.849e-04,5.251e-05,7.424e-05,1.025e-04,5.874e-05,5.685e-06,4.703e-05
2.775e-04,8.006e-04,4.658e-05,8.103e-05,1.122e-04,5.600e-05,6.318e-06,5.206e-05
2.568e-04,8.242e-04,4.211e-05,9.359e-05,1.090e-04,7.480e-05,9.350e-06,7.372e-05
2.453e-04,8.240e-04,3.803e-05,9.033e-05,8.255e-05,4.458e-05,3.300e-05,5.597e-05
2.182e-04,8.256e-04,3.186e-05,1.059e-04,4.405e-05,1.433e-05,6.579e-06,2.337e-05
2.170e-04,8.790e-04,2.089e-05,1.171e-04,6.890e-05,8.315e-06,1.290e-05,6.646e-06
2.050e-04,9.172e-04,1.147e-05,1.212e-04,1.088e-04,2.724e-05,3.387e-05,5.278e-05
2.141e-04,8.972e-04,1.788e-06,1.265e-04,1.006e-04,4.548e-05,2.263e-05,3.625e-05
